Success,Strength,Portal_Name,Sector,Subsector,Industry,State,Security_Type,Women_Led_PIPR,Target_Raise,Total_Invested_Raised,Min_Investment,Max_Investment,Pre_Issue_Market_Cap
0,1,AngelList,Financial,Investment Services,Investment Management,NY,Equity,FALSE,"100,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,SaaS,NY,Equity,TRUE,"150,000",0,0,0,0
0,1,EquityNet,Financial,Real Estate,"Real Estate Investments, Other",PA,Convertible Debt,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,Recognition Technology,CA,Convertible Debt,FALSE,"400,000","242,000",0,0,0
0,1,EquityNet,Healthcare,"Med. Equipment, Supplies & Svcs.",Medical Appliances & Equipment,CA,Equity,FALSE,"1,000,000","200,000",0,0,0
0,1,EquityNet,Financial,Credit Investing & Services,Credit Services,IL,Equity,FALSE,"5,000,000","1,000,000",0,0,0
0,1,AngelList,Technology,IT Services,Healthcare Information Services,NY,Convertible Debt,FALSE,"500,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Social Media,CA,Debt,TRUE,"1,000,000",0,0,0,"5,000,000"
0,1,AngelList,Services,Health & Fitness,Nutrition Services,AZ,Convertible Debt,FALSE,"1,000,000",0,0,0,"5,000,000"
0,1,AngelList,Technology,Computer Software,App Software,CA,Equity,TRUE,"320,000",0,0,0,"3,900,000"
0,1,AngelList,Services,Real Estate Services,"Real Estate, Other",IL,Equity,FALSE,"100,000",0,0,0,0
1,1,AngelList,Technology,Computer Software,Business Software & Services,TX,Debt,FALSE,"1,300,000","1,358,000",0,0,"8,000,000"
0,1,AngelList,Technology,Social Technology,Social Media,TN,Convertible Debt,FALSE,"250,000",0,0,0,"500,000"
0,1,EquityNet,Technology,Computer Software,Internet Software & Services,NY,Convertible Debt,FALSE,"4,000,000","800,000",0,0,0
0,1,AngelList,Commerce & Industry,Business Services,Employment & Outsourcing,WA,Equity,FALSE,"500,000",0,0,0,"2,000,000"
0,1,AngelList,Services,Consumer Services,Loyalty & Coupon Services,CA,Debt,FALSE,"250,000","100,000",0,0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Specialty Retail",NY,Equity,FALSE,"5,000,000",0,0,0,"20,000,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Other",CA,Equity,FALSE,"75,000",0,0,0,"250,000"
0,1,AngelList,Technology,Computer Software,App Software,WA,Equity,FALSE,"100,000",0,0,0,"2,000,000"
0,1,AngelList,Services,Travel & Transportation,Transportation Services,MN,Equity,FALSE,"60,000",0,0,0,"900,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,FALSE,"200,000",0,0,0,"500,000"
0,1,AngelList,Technology,Computer Software,App Software,CA,Convertible Debt,TRUE,"300,000","200,000",0,0,"8,000,000"
0,1,AngelList,Healthcare,Research & Development,Biotechnology,UT,Equity,FALSE,"5,000,000","375,000",0,0,0
0,1,AngelList,Healthcare,Patient Care,Mobile Health Services,TN,Convertible Debt,FALSE,"500,000",0,0,0,"2,000,000"
0,1,AngelList,Healthcare,Research & Development,Biotechnology,CA,Equity,FALSE,"5,000,000",0,0,0,0
0,1,AngelList,Consumer Goods,Vehicles & Parts,Trucks & Other Vehicles,NJ,Convertible Debt,FALSE,"1,000,000","160,000",0,0,"5,000,000"
0,1,EarlyShares,Services,Traditional Media,Film Production,FL,Equity,FALSE,"150,000","3,000",0,0,0
0,1,AngelList,Technology,Technology Hardware,"Hardware, Other",TN,Equity,FALSE,"2,000,000",0,0,0,"6,000,000"
0,1,EquityNet,Materials,Industrial Materials,Metal Fabrication,FL,Equity,TRUE,"126,000",0,0,0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Apparel & Accessories",OR,Equity,TRUE,"10,000,000",0,0,0,"20,000,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Electronics",MI,Debt,FALSE,"200,000",0,0,0,"1,330,000"
0,1,AngelList,Services,Professional Services,Legal Services,FL,Equity,FALSE,"1,000,000",0,0,0,"20,000,000"
0,1,EquityNet,Financial,Real Estate,Real Estate Development,IL,Equity,FALSE,"3,000,000",0,0,0,0
0,1,AngelList,Consumer Goods,Household Goods,Home & Garden,MN,Convertible Debt,FALSE,"50,000",0,0,0,"1,000,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Debt,FALSE,"1,000,000",0,0,0,"3,000,000"
0,1,AngelList,Technology,Computer Analytics,Big Data Analytics/Management,CA,Convertible Debt,FALSE,"1,500,000","110,000",0,0,"10,000,000"
0,1,AngelList,Services,Education,College/University,NY,Equity,FALSE,"150,000",0,0,0,"1,000,000"
0,1,AngelList,Technology,Social Technology,Social Media,IL,Equity,FALSE,"500,000",0,0,0,"10,000"
0,1,AngelList,Technology,Games & Sports,Online & Mobile Gaming,CA,Equity,FALSE,"50,000",0,0,0,"250,000"
0,1,AngelList,Technology,Social Technology,Photo Sharing,CA,Debt,FALSE,"400,000",0,0,0,"5,000,000"
0,1,AngelList,Technology,Computer Analytics,Big Data Analytics/Management,CA,Debt,FALSE,"600,000",0,0,0,0
0,1,AngelList,Technology,IT Services,Finance & Banking IT Services,CA,Equity,FALSE,"500,000",0,0,0,"5,400,000"
0,1,AngelList,Services,Real Estate Services,Real Estate Search,GA,Convertible Debt,FALSE,"1,000,000","625,000",0,0,"4,000,000"
0,1,EquityNet,Services,Food & Dining,Restaurants,CA,Equity,FALSE,"375,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,App Software,NY,Equity,TRUE,"10,000",0,0,0,0
0,1,EquityNet,Services,Food & Dining,Restaurants,SC,Debt,FALSE,"125,000",0,0,0,0
0,1,EquityNet,Technology,Computer Hardware,Processing Systems (Processors),NV,Equity,FALSE,"250,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,Location-Based Services,OR,Equity,FALSE,"800,000",0,0,0,"2,600,000"
0,1,AngelList,Technology,Social Technology,Online Dating Services,CA,Equity,FALSE,"1,000,000",0,0,0,"2,000,000"
0,1,AngelList,Technology,Storage,Cloud Computing & Infrastructure,FL,Convertible Debt,FALSE,"60,000",0,0,0,"250,000"
0,1,EquityNet,Financial,Real Estate,"Real Estate Investments, Other",VA,Equity,TRUE,"85,000",0,0,0,0
0,1,AngelList,Services,Marketing,Social Media Marketing,FL,Equity,FALSE,"500,000",0,0,0,"3,000,000"
0,1,AngelList,Financial,Alternative Assets,Hedge Fund,CA,Equity,FALSE,"2,000,000",0,0,0,0
0,1,AngelList,Energy,Green/Clean Technology,Clean Energy,IL,Equity,FALSE,"1,000,000",0,0,0,"20,000,000"
0,1,AngelList,Energy,Green/Clean Technology,Solar & Wind,CA,Equity,FALSE,"500,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,App Software,CO,Equity,FALSE,"300,000",0,0,0,"1,200,000"
0,1,EquityNet,Consumer Goods,Food Producers,"Beverages, Other",SC,Equity,FALSE,"3,000,000","1,750,000",0,0,0
0,1,AngelList,Services,New Media,News & Content Aggregation,MI,Convertible Debt,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Services,Consumer Services,General Consumer Services,CA,Convertible Debt,FALSE,"350,000",0,0,0,"2,000,000"
0,1,EquityNet,Technology,Computer Software,Internet of Things (Real-World Indexing),CA,Equity,FALSE,"1,000,000","455,000",0,0,0
0,1,AngelList,Technology,Communications,Email Services,NY,Equity,FALSE,"1,500,000","100,000",0,0,"10,000,000"
0,1,AngelList,Services,Professional Services,Architecture Services,DC,Equity,FALSE,"3,000,000",0,0,0,"15,000,000"
0,1,AngelList,Healthcare,"Med. Equipment, Supplies & Svcs.",Medical Instruments & Supplies,CA,Equity,FALSE,"100,000",0,0,0,0
0,1,AngelList,Services,Rental Services,"Rental & Leasing Services, Other",CA,Equity,FALSE,"250,000",0,0,0,"1,500,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Convertible Debt,FALSE,"1,000,000",0,0,0,"3,000,000"
0,1,AngelList,Financial,Crowdfinance,Marketplace Lending,NY,Debt,FALSE,"2,500,000","1,211,500",0,0,"12,000,000"
0,1,EquityNet,Services,Real Estate Services,"Real Estate, Other",CA,Equity,FALSE,"300,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,FALSE,"10,000",0,0,0,"250,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Convertible Debt,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Services,Marketing,Social Media Marketing,TX,Equity,FALSE,"1,500,000",0,0,0,"4,000,000"
0,1,AngelList,Technology,Games & Sports,Online & Mobile Gaming,VA,Convertible Debt,TRUE,"65,000",0,0,0,"260,000"
0,1,AngelList,Services,Artistic Services,Music Services,UT,Equity,FALSE,"700,000",0,0,0,"4,670,000"
0,1,AngelList,Technology,Computer Software,App Software,CA,Convertible Debt,FALSE,"250,000",0,0,0,"2,000,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Specialty Retail",MI,Convertible Debt,FALSE,"375,000","120,000",0,0,0
1,1,EquityNet,Financial,Investment Services,"Investments, Other",VT,Equity,FALSE,"225,000","500,000",0,0,0
0,1,EquityNet,Financial,Banks,Money Center Banks,UT,Equity,FALSE,"500,000,000",0,0,0,0
0,1,AngelList,Services,Education,Education K-12,VA,Equity,FALSE,"1,000,000",0,0,0,"3,000,000"
0,1,AngelList,Technology,Games & Sports,Online & Mobile Gaming,CA,Equity,FALSE,"250,000",0,0,0,0
0,1,AngelList,Technology,Games & Sports,Online & Mobile Gaming,CA,Convertible Debt,FALSE,"1,500,000",0,0,0,"8,000,000"
0,1,AngelList,Services,Marketing,Social Media Marketing,CA,Convertible Debt,FALSE,"750,000",0,0,0,0
0,1,EquityNet,Materials,Industrial Materials,General Building Materials,KY,Debt,FALSE,"2,000,000",0,0,0,0
0,1,EquityNet,Technology,Computer Software,Internet Software & Services,CA,Equity,FALSE,"600,000","350,000",0,0,0
0,1,EquityNet,Services,Professional Services,"Professional Services, Other",IL,Equity,TRUE,"500,000",0,0,0,0
0,1,AngelList,Services,Social Economy,Social Commerce,MA,Equity,FALSE,"1,000,000",0,0,0,"3,000,000"
0,1,EquityNet,Technology,Computer Software,Internet Software & Services,LA,Equity,FALSE,"250,000","50,000",0,0,0
0,1,AngelList,Financial,Virtual Currencies,Bitcoin,TX,Equity,FALSE,"180,000",0,0,0,"900,000"
0,1,AngelList,Technology,Computer Software,App Software,NC,Convertible Debt,FALSE,"1,500,000",0,0,0,"5,000,000"
0,1,EquityNet,Financial,Real Estate,Real Estate Development,AZ,Equity,FALSE,"3,500,000","50,000",0,0,0
0,1,EquityNet,Consumer Goods,Leisure Goods,Sporting Goods,NY,Equity,TRUE,"4,000,000",0,0,0,0
0,1,EquityNet,Technology,Social Technology,Social Media,PA,Equity,FALSE,"2,000,000","3,000",0,0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Apparel & Accessories",NY,Equity,FALSE,"1,000,000",0,0,0,"10,000,000"
0,1,AngelList,Technology,Computer Software,App Software,CA,Convertible Debt,FALSE,"500,000",0,0,0,"5,000,000"
0,1,AngelList,Materials,Basic Resources,Water,NY,Equity,FALSE,"500,000",0,0,0,0
0,1,AngelList,Services,Consumer Services,General Consumer Services,CA,Debt,FALSE,"1,500,000","600,000",0,0,0
0,1,AngelList,Technology,Storage,Cloud Computing & Infrastructure,MA,Equity,FALSE,"500,000",0,0,0,"7,000,000"
0,1,EquityNet,Services,Professional Services,"Professional Services, Other",FL,Equity,FALSE,"550,000",0,0,0,0
0,1,AngelList,Technology,IT Services,Technology Services - Other,CA,Equity,FALSE,"150,000",0,0,0,"2,000,000"
0,1,AngelList,Financial,Virtual Currencies,Virtual Currency,PR,Equity,FALSE,"500,000","400,000",0,0,0
0,1,AngelList,Technology,Social Technology,Reviews & Recommendations,NY,Convertible Debt,FALSE,"500,000",0,0,0,"3,000,000"
0,1,AngelList,Services,Education,Education K-12,WA,Equity,TRUE,"100,000",0,0,0,"1,000,000"
0,1,EquityNet,Services,General Entertainment,"Entertainment, Other",CT,Debt,FALSE,"360,000","75,000",0,0,0
0,1,EquityNet,Consumer Goods,Personal Goods,Clothing,CA,Equity,FALSE,"2,000,000",0,0,0,0
0,1,AngelList,Consumer Goods,Personal Goods,Clothing,NY,Debt,FALSE,"350,000",0,0,0,0
0,1,AngelList,Financial,Investment Services,"Investments, Other",CA,Convertible Debt,FALSE,"500,000",0,0,0,"3,000,000"
0,1,AngelList,Services,Health & Fitness,General Health & Wellness,NY,Equity,FALSE,"1,500,000",0,0,0,"6,000,000"
0,1,AngelList,Technology,Computer Software,Business Software & Services,TX,Equity,FALSE,"100,000",0,0,0,"1,000,000"
0,1,AngelList,Services,Food & Dining,Specialty Eateries,NJ,Equity,FALSE,"500,000",0,0,0,"100,000"
0,1,AngelList,Technology,Social Technology,Social Media,NY,Equity,FALSE,"500,000","30,000",0,0,0
0,1,AngelList,Technology,Computer Software,App Software,NC,Equity,FALSE,"1,500,000",0,0,0,"6,000,000"
0,1,EquityNet,Financial,Real Estate,Real Estate Development,CA,Debt,FALSE,"29,000",0,0,0,0
0,2,Patch of Land,Financial,Real Estate,"Real Estate Investments, Other",NY,Debt,FALSE,"350,000","350,000","5,000",0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Specialty Retail",NY,Equity,TRUE,"2,000,000",0,0,0,"8,000,000"
0,1,AngelList,Services,Travel & Transportation,Travel & Tourism,PA,Equity,TRUE,"300,000",0,0,0,"1,500,000"
0,1,AngelList,Services,Marketing,Social Media Marketing,NY,Convertible Debt,FALSE,"500,000","202,930",0,0,"6,000,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Apparel & Accessories",CA,Convertible Debt,FALSE,"750,000",0,0,0,"500,000"
0,1,AngelList,Technology,Social Technology,Social Media,NJ,Convertible Debt,FALSE,"40,000",0,0,0,0
0,1,EquityNet,Consumer Goods,Professional/Hobby,"Professional/Hobby, Other",UT,Equity,TRUE,"1,600,000","500,000",0,0,0
0,1,AngelList,Technology,Games & Sports,Online & Mobile Gaming,MI,Equity,FALSE,"100,000",0,0,0,"3,000,000"
0,1,EquityNet,Financial,Investment Services,"Investments, Other",PA,Equity,FALSE,"750,000",0,0,0,0
0,1,AngelList,Services,New Media,Digital Media/New Media,NV,Equity,TRUE,"20,990",0,0,0,"4,315,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Other",CA,Convertible Debt,FALSE,"300,000","100,000",0,0,4
0,1,AngelList,Technology,Social Technology,Social Media,OH,Equity,FALSE,"10,000",0,0,0,0
0,1,EquityNet,Energy,Green/Clean Technology,"Alternative Energy, Other",TX,Equity,FALSE,"600,000","25,000",0,0,0
0,1,AngelList,Technology,Computer Software,App Software,MD,Equity,FALSE,"1,500,000",0,0,0,"5,000,000"
0,1,AngelList,Financial,Crowdfinance,Marketplace Lending,CA,Convertible Debt,FALSE,"1,000,000","75,000",0,0,0
0,1,EquityNet,Services,Advertising Services,Advertising,PA,Equity,FALSE,"100,000",0,0,0,0
0,1,EquityNet,Commerce & Industry,Transportation & Shipping,Shipping,CT,Equity,FALSE,"5,000,000","50,000",0,0,0
0,1,AngelList,Technology,Computer Software,App Software,NY,Equity,TRUE,"500,000",0,0,0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Apparel & Accessories",CA,Equity,FALSE,"3,000,000",0,0,0,0
0,1,AngelList,Energy,Green/Clean Technology,Energy Conservation,OK,Convertible Debt,FALSE,"50,000",0,0,0,0
0,1,EquityNet,Financial,Investment Services,"Investments, Other",NV,Equity,FALSE,"2,000,000","300,000",0,0,0
0,1,AngelList,Technology,Technology Hardware,"Hardware, Other",FL,Equity,FALSE,"100,000",0,0,0,"600,000"
0,1,AngelList,Financial,Payment Services,Mobile Payment Processing,TX,Convertible Debt,FALSE,"1,000,000",0,0,0,0
0,1,EquityNet,Technology,Computer Software,Productivity/Data Management,TX,Equity,FALSE,"250,000",0,0,0,0
0,1,EquityNet,Materials,Basic Resources,"Basic Resources, Other",CA,Equity,FALSE,"1,750,000","500,000",0,0,0
0,1,Realty Mogul,Financial,Real Estate,"Real Estate Investments, Other",CA,Equity,FALSE,"1,560,000","1,560,000",0,0,"9,000,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Home Products",DE,Equity,FALSE,"350,000",0,0,0,"2,000,000"
0,1,AngelList,Services,Consumer Services,General Consumer Services,VA,Equity,FALSE,"100,000",0,0,0,0
0,1,EquityNet,Consumer Goods,Professional/Hobby,"Professional/Hobby, Other",NH,Equity,FALSE,"125,000",0,0,0,0
0,1,AngelList,Services,Education,Education K-12,NY,Equity,TRUE,"900,000",0,0,0,"3,225,000"
0,1,EquityNet,Services,Health & Fitness,Fitness Services,CA,Equity,FALSE,"5,000,000",0,0,0,0
0,1,AngelList,Consumer Goods,Vehicles & Parts,Trucks & Other Vehicles,CA,Debt,FALSE,"3,000,000",0,0,0,0
0,1,EquityNet,Healthcare,Pharmaceuticals,Drug Manufacturers,FL,Equity,FALSE,"600,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,SaaS,CA,Convertible Debt,FALSE,"300,000",0,0,0,"5,000,000"
0,1,AngelList,Services,Education,College/University,FL,Equity,FALSE,"350,000",0,0,0,"3,400,000"
0,1,AngelList,Technology,Computer Software,Platform Development,VA,Equity,FALSE,"1,000,000",0,0,0,"3,000,000"
0,1,EquityNet,Services,Education,Professional Training Services,NY,Equity,FALSE,"12,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,Cybersecurity,GA,Equity,FALSE,"1,500,000",0,0,0,0
0,1,AngelList,Technology,Computer Analytics,Big Data Analytics/Management,LA,Convertible Debt,FALSE,"500,000",0,0,0,"4,000,000"
0,1,EquityNet,Consumer Goods,Food Producers,Fish Products,NC,Equity,FALSE,"10,000,000",0,0,0,0
0,1,AngelList,Consumer Goods,Food Producers,Farm Products & Agriculture,CA,Equity,FALSE,"250,000",0,0,0,"2,500,000"
0,1,EquityNet,Services,Food & Dining,Restaurants,FL,Equity,FALSE,"490,000",0,0,0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Electronics",MI,Convertible Debt,FALSE,"500,000",0,0,0,0
0,1,AngelList,Services,Social Economy,Social Commerce,CA,Convertible Debt,FALSE,"500,000",0,0,0,"4,000,000"
0,1,AngelList,Financial,Crowdfinance,Crowdfunding,MO,Convertible Debt,FALSE,"1,200,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Online Dating Services,CA,Equity,TRUE,"500,000",0,0,0,"2,500,000"
0,1,EquityNet,Financial,Real Estate,"Real Estate Investments, Other",FL,Equity,FALSE,"150,000",0,0,0,0
0,1,AngelList,Services,Education,College/University,MA,Convertible Debt,FALSE,"250,000",0,0,0,"1,250,000"
0,1,AngelList,Services,New Media,Internet TV,NY,Equity,TRUE,"250,000",0,0,0,"1,000,000"
0,1,AngelList,Financial,Virtual Currencies,Virtual Currency,DC,Equity,TRUE,"100,000",0,0,0,0
0,1,AngelList,Technology,Storage,Data Storage Devices,CA,Equity,FALSE,"250,000",0,0,0,"2,500,000"
0,1,EquityNet,Technology,Technology Hardware,"Hardware, Other",FL,Debt,TRUE,"1,500,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Social Media,PA,Equity,FALSE,"25,000,000",0,0,0,"1,000,000"
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,IL,Debt,FALSE,"450,000","450,000","5,000",0,0
0,1,EquityNet,Commerce & Industry,Aerospace & Defense,Defense,VA,Convertible Debt,FALSE,"500,000","38,000",0,0,0
0,1,EquityNet,Services,Traditional Media,Film Production,TX,Convertible Debt,FALSE,"25,000,000","22,500",0,0,0
0,1,EquityNet,Services,Professional Services,Accounting Services,OR,Debt,FALSE,"30,000","5,000",0,0,0
0,1,EquityNet,Services,Retail,Automotive,TX,Equity,FALSE,"10,000,000",0,0,0,0
0,1,EquityNet,Services,Education,Professional Training Services,AZ,Equity,FALSE,"972,660","125,000",0,0,0
0,1,EquityNet,Consumer Goods,Personal Goods,Cosmetics & Beauty Products,FL,Equity,FALSE,"1,100,000",0,0,0,0
0,1,Alchemy Global,Consumer Goods,Leisure Goods,Sporting Goods,NY,Equity,TRUE,"4,000,000",0,0,0,0
0,1,AngelList,Technology,Communications,Chat & Video Chat,CA,Convertible Debt,TRUE,"800,000","215,000",0,0,"4,000,000"
0,1,EquityNet,Consumer Goods,Home Electronics,Appliances,FL,Equity,FALSE,"2,000,000","50,000",0,0,0
0,1,AngelList,Technology,Business Development,Contact Relationship Management,CA,Equity,FALSE,"350,000",0,0,0,"1,300,000"
0,1,AngelList,Services,Health & Fitness,Fitness Services,FL,Equity,TRUE,"250,000",0,0,0,"1,350,000"
0,1,AngelList,Services,Retail,"Specialty Retail, Other",CA,Equity,FALSE,"5,000",0,0,0,"80,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,FALSE,"2,000,000",0,0,0,"20,000,000"
0,1,AngelList,Technology,Games & Sports,Online & Mobile Gaming,MI,Equity,FALSE,"150,000","5,000",0,0,"3,000,000"
0,1,AngelList,Healthcare,Healthcare Management,Specialized Health Services,TX,Equity,FALSE,"1,000,000","20,000",0,0,"2,500,000"
0,1,AngelList,Technology,Social Technology,Social Media,PA,Equity,FALSE,"500,000",0,0,0,"2,500,000"
0,1,AngelList,Technology,Technology Hardware,Sensors & Software Technology,CA,Equity,FALSE,"100,000",0,0,0,"650,000"
0,1,EquityNet,Services,Travel & Transportation,Transportation Services,NY,Equity,TRUE,"500,000",100,0,0,0
0,1,EquityNet,Healthcare,"Med. Equipment, Supplies & Svcs.",Medical Appliances & Equipment,IL,Equity,FALSE,"3,000,000","2,215,000",0,0,0
0,1,Wefunder,Commerce & Industry,Business Services,"Business Services, General",CA,Convertible Debt,FALSE,"250,000","15,000",0,0,0
0,1,AngelList,Technology,Social Technology,Social Media,CA,Convertible Debt,FALSE,"500,000",0,0,0,"5,000,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Convertible Debt,TRUE,"5,000,000","1,304,603",0,0,"25,000,000"
0,1,EquityNet,Consumer Goods,Food Producers,Farm Products & Agriculture,GA,Debt,FALSE,"1,500,000","150,000",0,0,0
0,1,AngelList,Services,Health & Fitness,Holistic Services,NY,Equity,TRUE,"150,000",0,0,0,0
0,1,EquityNet,Commerce & Industry,Transportation & Shipping,Trucking,MD,Equity,FALSE,"50,000","1,100",0,0,0
0,1,AngelList,Technology,Social Technology,Reviews & Recommendations,NY,Convertible Debt,FALSE,"1,500,000",0,0,0,"6,000,000"
0,1,EquityNet,Services,General Entertainment,"Entertainment, Other",GA,Equity,TRUE,"1,000,000","5,000",0,0,0
0,1,EquityNet,Commerce & Industry,Aerospace & Defense,Defense,NJ,Equity,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Services,Advertising Services,Advertising,CA,Equity,FALSE,"200,000",0,0,0,"2,000,000"
0,1,EquityNet,Services,Personal Services,Lifestyle,NC,Equity,TRUE,"120,000",0,0,0,0
0,1,EquityNet,Services,Retail,Electronics,CA,Equity,FALSE,"500,000",0,0,0,0
0,1,EarlyShares,Technology,Social Technology,Crowdsourcing,NY,Convertible Debt,FALSE,"255,000","255,000",0,0,0
0,1,EquityNet,Healthcare,Pharmaceuticals,Drug Delivery,DE,Equity,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,FALSE,"100,000",0,0,0,"1,000,000"
0,1,EquityNet,Healthcare,Pharmaceuticals,Medical Marijuana Producers,NY,Equity,TRUE,"1,600,000","360,000",0,0,0
0,1,AngelList,Technology,IT Services,Healthcare Information Services,AZ,Equity,FALSE,"400,000",0,0,0,0
0,1,EquityNet,Services,Retail,Electronics,CA,Equity,FALSE,"450,000",0,0,0,0
0,1,SeedInvest,Technology,IT Services,Finance & Banking IT Services,NY,Equity,FALSE,"1,000,000","845,000",0,0,"2,500,000"
0,1,AngelList,Technology,Storage,Cloud Computing & Infrastructure,MI,Equity,FALSE,"50,000",0,0,0,0
0,1,AngelList,Services,Security Services,Security & Protection Services,MA,Equity,FALSE,"1,000,000","225,000",0,0,"3,800,000"
0,1,AngelList,Services,Retail,"Specialty Retail, Other",GA,Equity,FALSE,"100,000",0,0,0,"500,000"
0,1,EquityNet,Services,Artistic Services,Artistic Services - Other,NY,Equity,FALSE,"500,000","18,000",0,0,0
0,1,EquityNet,Energy,Green/Clean Technology,Energy Conservation,MO,Equity,FALSE,"450,000",0,0,0,0
0,1,AngelList,Financial,Alternative Assets,Venture Capital,CA,Equity,FALSE,"7,000,000",0,0,0,0
0,1,AngelList,Services,New Media,News & Content Aggregation,TX,Equity,FALSE,"3,000,000",0,0,0,0
0,1,EquityNet,Services,Traditional Media,Film Production,NY,Equity,FALSE,"250,000","40,000",0,0,0
0,1,EquityNet,Services,General Entertainment,Sporting Activities,MN,Debt,FALSE,"70,000","15,000",0,0,0
0,1,EquityNet,Financial,Credit Investing & Services,Credit Services,CA,Equity,FALSE,"100,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,SaaS,TX,Convertible Debt,TRUE,"600,000",0,0,0,"3,000,000"
0,1,AngelList,Technology,Technology Hardware,Home Automation,MN,Equity,FALSE,"1,500,000",0,0,0,0
0,1,EquityNet,Commerce & Industry,Construction,Residential Construction,OK,Equity,FALSE,"1,000,000","150,000",0,0,0
0,1,AngelList,Services,Non-Profit/Social,Charitable Causes,CO,Equity,TRUE,"200,000",0,0,0,"700,000"
0,1,EquityNet,Commerce & Industry,Industrial Equipment,Industrial Equipment & Components,TX,Equity,FALSE,"30,000","5,000",0,0,0
0,1,EquityNet,Technology,Technology Hardware,"Hardware, Other",MA,Equity,TRUE,"2,000,000",0,0,0,0
0,1,AngelList,Services,Advertising Services,Advertising,MA,Equity,FALSE,"1,500,000",0,0,0,"6,000,000"
0,1,EquityNet,Financial,Real Estate,Real Estate Development,FL,Equity,TRUE,"1,000,000",0,0,0,0
0,1,EquityNet,Financial,Insurance Services,Insurance,CA,Equity,FALSE,"10,000,000","720,000",0,0,0
0,1,AngelList,Services,Education,Education K-12,NY,Equity,FALSE,"1,000,000",0,0,0,0
0,1,EquityNet,Technology,Computer Software,App Software,VA,Equity,FALSE,"1,000,000","200,000",0,0,0
0,1,EquityNet,Materials,Basic Resources,"Basic Resources, Other",OH,Equity,FALSE,"500,000",0,0,0,0
0,1,AngelList,Services,Social Economy,Share Economy,NY,Convertible Debt,FALSE,"1,200,000","383,300",0,0,"10,000,000"
0,1,AngelList,Technology,Computer Software,SaaS,CA,Debt,FALSE,"2,000,000",0,0,0,0
0,1,EquityNet,Financial,Investment Services,Asset Management,MI,Equity,TRUE,"5,000,000","100,000",0,0,0
0,1,EquityNet,Financial,Insurance Services,Insurance,OR,Equity,FALSE,"60,000","30,000",0,0,0
0,1,AngelList,Consumer Goods,Food Producers,Organic Food & Beverage,CA,Convertible Debt,TRUE,"500,000","165,000",0,0,"4,000,000"
0,1,AngelList,Services,Personal Services,Beauty & Spa,CA,Equity,TRUE,"200,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,App Software,GA,Equity,FALSE,"250,000",0,0,0,"1,000,000"
0,1,AngelList,Commerce & Industry,Business Services,Employment & Outsourcing,CA,Equity,FALSE,"1,150,000","25,000",0,0,"6,400,000"
0,1,EquityNet,Consumer Goods,Household Goods,Home Furnishings & Fixtures,LA,Convertible Debt,FALSE,"12,000",0,0,0,0
0,1,AngelList,Technology,Computer Analytics,Recommendation Engine/Matching Services,FL,Equity,FALSE,"250,000",0,0,0,"1,100,000"
0,1,AngelList,Services,Social Economy,Social Commerce,TX,Debt,FALSE,"250,000",0,0,0,0
0,1,AngelList,Services,New Media,News & Content Aggregation,CA,Equity,FALSE,"500,000","50,000",0,0,0
